count,value

0,367

1,374

2,292

3,374

4,337

5,338

6,312

7,353

8,290

9,366

10,374

11,333

12,381

13,393

14,373

15,373

16,368

17,369

18,383

19,378

20,375

21,351

22,363

23,394

24,391

25,371

26,364

27,354

28,383

29,348

30,362

31,327

32,383

33,378

34,366

35,328

36,367

37,361

38,383

39,359

40,373

41,382

42,357

43,382

44,384

45,369

46,389

47,377

48,377

49,354

50,300

51,310

52,368

53,376

54,335

55,400

56,359

57,374

58,346

59,405

60,389

61,324

62,388

63,372

64,424

65,401

66,390

67,373

68,397

69,332

70,354

71,378

72,380

73,334

74,383

75,362

76,379

77,377

78,278

79,340

80,394

81,373

82,369

83,353

84,378

85,355

86,359

87,382

88,393

89,273

90,360

91,381

92,380

93,367

94,320

95,378

96,364

97,356

98,353

99,349

100,377

101,392

102,381

103,364

104,351

105,375

106,353

107,308

108,389

109,395

110,363

111,362

112,381

113,354

114,374

115,391

116,370

117,375

118,344

119,385

120,366

121,371

122,322

123,375

124,382

125,361

126,393

127,357

128,363

129,376

130,355

131,386

132,377

133,380

134,373

135,340

136,348

137,344

138,375

139,364

140,387

141,374

142,352

143,291

144,388

145,375

146,324

147,378

148,278

149,372

150,388

151,376

152,372

153,360

154,367

155,344

156,359

157,377

158,351

159,383

160,370

161,391

162,372

163,367

164,372

165,354

166,368

167,356

168,377

169,352

170,355

171,377

172,344

173,370

174,369

175,375

176,355

177,334

178,361

179,336

180,369

181,371

182,371

183,398

184,357

185,288

186,371

187,328

188,376

189,385

190,376

191,349

192,353

193,398

194,403

195,370

196,400

197,388

198,383

199,362

200,347

201,391

202,398

203,398

204,370

205,294

206,398

207,325

