count,value

0,402

1,334

2,320

3,344

4,352

5,344

6,338

7,347

8,351

9,364

10,355

11,320

12,364

13,345

14,376

15,348

16,321

17,353

18,338

19,320

20,344

21,345

22,303

23,325

24,325

25,373

26,351

27,354

28,292

29,363

30,339

31,277

32,396

33,321

34,319

35,417

36,348

37,337

38,331

39,347

40,352

41,350

42,339

43,346

44,368

45,302

46,327

47,355

48,353

49,315

50,346

51,312

52,360

53,329

54,365

55,323

56,343

57,312

58,338

59,332

60,353

61,344

62,363

63,314

64,365

65,347

66,349

67,350

68,337

69,353

70,337

71,395

72,316

73,343

74,330

75,346

76,307

77,320

78,350

79,340

80,364

81,362

82,344

83,329

84,336

85,349

86,356

87,358

88,340

89,337

90,328

91,359

92,351

93,356

94,351

95,349

96,337

97,281

98,355

99,298

100,321

101,312

102,366

103,337

104,330

105,284

106,347

107,263

108,332

109,329

110,362

111,287

112,334

113,339

114,365

115,348

116,357

117,343

118,367

119,337

120,361

121,362

122,363

123,345

124,343

125,318

126,347

127,333

128,319

129,364

130,357

131,378

132,327

133,319

134,301

135,333

136,359

137,324

138,351

139,368

140,361

141,364

142,338

143,264

144,322

145,339

146,355

147,344

148,315

149,341

150,351

151,327

152,321

153,334

154,320

155,350

156,338

157,283

158,343

159,332

160,324

161,315

162,379

163,304

164,352

165,329

166,329

167,376

168,362

169,329

170,341

171,348

172,358

173,350

174,335

175,325

176,367

177,323

178,373

179,357

180,343

181,323

182,333

183,303

184,353

185,338

186,368

187,346

188,360

189,349

190,331

191,339

192,363

193,348

194,354

195,346

196,334

197,329

198,320

199,328

200,331

201,344

202,295

203,354

204,319

205,350

206,341

207,335

208,343

209,407

210,331

211,301

212,354

213,357

214,358

215,408

216,343

217,353

218,348

219,347

220,309

221,342

222,351

223,357

224,361

225,367

226,361

227,361

228,370

229,285

230,353

231,301

232,304

233,351

234,344

235,333

236,323

237,351

238,351

239,342

240,323

241,355

242,317

243,315

244,272

245,284

246,337

247,373

248,329

249,336

250,296

251,342

252,367

253,423

254,362

255,282

256,354

257,347

258,373

259,337

260,315

261,329

262,359

263,351

264,342

265,344

266,329

267,353

268,318

269,285

270,341

271,346

272,336

273,278

274,342

275,357

276,361

277,392

278,380

279,344

280,302

281,295

282,349

283,321

284,375

285,382

286,326

287,342

288,306

289,325

290,299

291,360

292,321

293,349

294,363

295,340

296,325

297,354

298,308

299,358

300,349

301,320

302,334

303,319

304,318

305,350

306,300

307,354

308,255

309,346

310,319

311,347

312,328

313,343

314,348

315,367

316,361

317,357

318,356

319,349

320,340

321,367

322,330

323,342

324,346

325,364

326,352

327,328

328,320

329,334

330,359

331,358

332,332

333,348

334,320

335,355

336,329

337,321

338,365

339,347

340,324

341,351

342,355

343,331

344,316

345,349

346,330

347,349

348,361

349,339

350,333

351,368

352,353

353,344

354,367

355,349

356,327

357,358

358,320

359,348

360,371

361,318

362,357

363,360

364,284

365,332

366,314

367,323

368,345

369,334

370,330

371,347

372,342

373,327

374,341

375,349

376,354

377,360

378,351

379,357

380,285

381,335

382,325

383,353

384,341

385,340

386,356

387,353

388,328

389,355

390,334

391,332

392,364

393,295

394,334

395,364

396,347

397,292

398,323

399,336

400,263

401,348

402,329

403,336

404,321

405,343

406,292

407,364

408,336

409,272

410,315

411,328

412,303

413,381

414,310

415,328

416,355

417,332

418,312

419,356

420,329

421,353

422,329

423,361

424,371

425,339

426,324

427,370

428,355

429,353

430,320

431,367

432,338

433,305

434,328

435,364

436,359

437,347

438,348

439,347

440,324

441,357

442,322

443,343

444,318

445,331

446,313

447,344

448,249

449,355

450,354

451,359

452,290

453,360

454,360

455,314

456,336

457,357

458,356

459,345

460,313

461,375

462,361

463,344

464,359

465,340

466,438

467,344

468,301

469,327

470,324

471,340

472,333

473,351

474,356

475,284

476,358

477,331

478,333

479,330

480,359

481,309

482,328

483,333

484,326

485,348

486,349

487,330

488,321

489,352

490,340

491,351

492,338

493,347

494,327

495,351

496,343

497,351

498,377

499,372

500,360

501,344

502,268

503,351

504,361

505,338

506,345

507,349

508,319

509,357

510,300

511,361

512,315

513,325

514,320

515,315

516,372

517,365

518,379

519,356

520,356

521,332

522,274

523,344

524,364

525,327

526,358

527,358

528,361

529,335

530,356

531,345

532,338

533,274

534,299

535,354

536,367

537,351

538,347

539,344

540,301

541,253

542,343

543,346

544,349

545,315

546,334

547,350

548,354

549,359

550,345

551,351

552,349

553,362

554,360

555,339

556,375

557,334

558,357

559,337

560,335

561,358

562,296

563,269

564,348

565,316

566,347

567,351

568,341

569,334

570,327

571,351

572,338

573,349

574,321

575,346

576,346

577,323

578,340

579,284

580,347

581,349

