count,value

0,293

1,321

2,307

3,264

4,292

5,346

6,324

7,318

8,336

9,317

10,254

11,323

12,320

13,280

14,317

15,345

16,325

17,251

18,317

19,338

20,287

21,320

22,340

23,316

24,273

25,323

26,348

27,294

28,339

29,335

30,325

31,308

32,296

33,345

34,272

35,282

36,340

37,269

38,291

39,326

40,332

41,318

42,324

43,333

44,322

45,293

46,362

47,349

48,338

49,353

50,349

51,335

52,399

53,321

54,338

55,335

56,346

57,325

58,416

59,334

60,332

61,339

62,337

63,327

64,264

65,315

66,291

67,310

68,320

69,318

70,268

71,318

72,325

73,308

74,322

75,346

76,323

77,250

78,272

79,326

80,416

81,275

82,334

83,433

84,334

85,329

86,355

87,339

88,314

89,286

90,314

91,290

92,316

93,328

94,332

95,326

96,344

97,335

98,231

99,336

100,345

101,336

102,339

103,347

104,345

105,312

106,318

107,328

108,429

109,295

110,321

111,323

112,255

113,308

114,320

115,343

116,328

117,340

118,296

119,309

120,334

121,309

122,326

123,327

124,351

125,314

126,302

127,332

128,323

129,306

130,322

131,350

132,299

133,272

134,318

135,354

136,400

137,327

138,345

139,319

140,277

141,341

142,329

143,321

144,324

145,360

146,327

147,318

148,318

149,332

150,303

151,333

152,349

153,317

154,334

155,319

156,352

157,397

158,339

159,322

160,319

161,296

162,316

163,292

164,330

165,322

166,364

167,293

168,330

169,320

170,334

171,318

172,336

173,330

174,193

175,315

176,325

177,289

178,232

179,319

180,337

181,175

182,326

183,296

184,348

185,322

186,283

187,382

188,331

189,371

190,269

191,326

192,315

193,309

194,320

195,285

196,338

197,341

198,338

199,326

200,320

201,330

202,279

203,323

204,224

205,317

206,341

207,320

208,330

209,320

210,325

211,316

212,320

213,332

214,309

215,302

216,322

217,272

218,417

219,328

220,328

221,322

222,337

223,340

224,324

225,284

226,319

227,422

228,299

229,190

230,330

231,325

232,316

233,335

234,347

235,323

236,287

237,340

238,306

239,322

240,292

241,347

242,296

243,311

244,317

245,351

246,290

247,332

248,315

249,187

250,271

251,322

252,330

253,330

254,359

255,314

256,334

257,309

258,341

259,412

260,297

261,314

262,317

263,185

264,300

265,348

266,283

267,324

268,300

269,307

270,305

271,331

272,333

273,285

274,427

275,319

276,321

277,271

278,292

279,302

280,316

281,316

282,337

283,388

284,294

285,345

286,323

287,317

288,327

289,320

290,334

291,265

292,276

293,360

294,330

295,310

296,340

297,320

298,261

299,311

300,258

301,337

302,323

303,333

304,333

305,248

306,336

307,327

308,351

309,341

310,319

311,302

312,311

313,314

314,320

315,352

316,325

317,347

318,330

319,288

320,307

321,319

322,353

323,291

324,215

325,329

326,293

327,343

328,337

329,349

330,330

331,355

332,317

333,277

334,225

335,319

336,349

337,318

338,361

339,325

340,313

341,276

342,333

343,300

344,342

345,266

346,319

347,323

348,325

349,333

350,342

351,328

352,335

353,307

354,302

355,278

356,306

357,318

358,280

359,326

360,335

361,329

362,303

363,339

364,337

365,292

366,303

367,329

368,348

369,315

370,320

371,337

372,301

373,325

374,325

375,266

376,341

377,322

378,313

379,308

380,317

381,347

382,325

383,333

384,332

385,333

386,208

387,319

388,325

389,341

390,326

391,351

392,318

393,286

394,335

395,353

396,226

397,275

398,329

399,337

400,323

401,351

402,295

403,256

404,333

405,341

406,303

407,318

408,316

409,324

410,313

411,344

412,319

413,280

414,315

415,331

416,282

417,247

418,314

419,330

420,278

421,319

422,343

423,332

424,267

425,335

426,308

427,270

428,318

429,343

430,321

431,327

432,335

433,342

434,312

435,310

436,322

437,295

438,297

439,320

440,357

441,320

442,320

443,320

444,330

445,227

446,338

447,334

448,284

449,328

450,317

451,256

452,278

453,329

454,337

455,311

456,322

457,316

458,304

459,306

460,345

461,322

462,339

463,323

464,322

465,280

466,348

467,369

468,382

469,360

470,328

471,306

472,213

473,328

474,284

475,319

476,312

477,319

478,312

479,258

480,267

481,324

482,320

483,320

484,312

485,318

486,347

487,295

488,329

489,328

490,319

491,273

492,325

493,307

494,247

495,319

496,342

497,354

498,305

499,331

500,329

501,308

502,291

503,305

504,259

505,266

506,339

507,349

508,335

509,323

510,331

511,326

512,404

513,319

514,343

515,343

516,271

517,335

518,317

519,307

520,333

521,335

522,353

523,308

524,327

525,305

526,251

527,346

528,340

529,329

530,323

531,317

532,325

533,316

534,298

535,320

536,330

537,279

538,318

539,327

540,400

541,311

542,318

543,275

544,320

545,334

546,330

547,388

548,339

